min_price,max_price,production_total,price_range,week_of_year,week_sin,week_cos,price_4w_avg,price_8w_avg,price_change,year,month,week,lag_1,lag_2,lag_4,lag_12,rolling_mean_4,rolling_std_4,season_Yala,district_Anuradhapura,district_Kurunagala,district_Polonnaruwa
30.0,32.0,185818,2.0,25,0.120536680255323,-0.992708874098054,31.48,31.915000000000003,-0.3900000000000005,2015,6,25,31.39,31.45,31.85,34.32,31.48,0.4469899327724401,True,True,False,False
30.0,33.0,185818,3.0,26,-3.216245299353273e-16,-1.0,31.335,31.786250000000003,0.5,2015,6,26,31.0,31.39,32.08,34.38,31.335,0.2278157149976807,True,True,False,False
31.0,32.0,185818,1.0,27,-0.1205366802553228,-0.992708874098054,31.335,31.6875,-0.0500000000000007,2015,7,27,31.5,31.0,31.45,33.47,31.335,0.2278157149976807,True,True,False,False
32.0,33.0,185818,1.0,28,-0.2393156642875574,-0.970941817426052,31.57,31.63125,0.879999999999999,2015,7,28,31.45,31.5,31.39,33.85,31.57,0.5543163958125186,True,True,False,False
32.0,32.0,185818,0.0,29,-0.3546048870425356,-0.9350162426854148,31.82,31.65,-0.3299999999999983,2015,7,29,32.33,31.45,31.0,32.99,31.82,0.4210304818734533,True,True,False,False
27.0,33.0,185818,6.0,30,-0.464723172043768,-0.8854560256532101,31.2175,31.27625,-2.91,2015,7,30,32.0,32.33,31.5,32.53,31.2175,1.464044056714107,True,True,False,False
25.0,27.0,185818,2.0,31,-0.5680647467311556,-0.8229838658936566,29.73,30.5325,-3.59,2015,7,31,29.09,32.0,31.45,32.24,29.73,3.1736099319229254,True,True,False,False
22.0,28.0,185818,6.0,32,-0.663122658240795,-0.7485107481711013,28.0475,29.80875,0.1000000000000014,2015,8,32,25.5,29.09,32.33,32.78,28.0475,3.1192453681405747,True,True,False,False
24.0,32.0,185818,8.0,33,-0.7485107481711011,-0.6631226582407952,27.07,29.445,2.4899999999999984,2015,8,33,25.6,25.5,32.0,31.85,27.07,1.8024612802128064,True,True,False,False
28.0,31.0,185818,3.0,34,-0.8229838658936564,-0.5680647467311559,27.1725,29.195,1.41,2015,8,34,28.09,25.6,29.09,32.08,27.1725,1.960363486703353,True,True,False,False
27.0,32.0,185818,5.0,35,-0.8854560256532096,-0.4647231720437691,28.2925,29.01125,0.4800000000000004,2015,8,35,29.5,28.09,25.5,31.45,28.2925,1.9660684118310263,True,True,False,False
27.0,32.0,365988,5.0,36,-0.9350162426854148,-0.3546048870425359,29.317500000000003,28.6825,-0.2800000000000011,2015,9,36,29.98,29.5,25.6,31.39,29.317500000000003,0.8416798678831672,False,True,False,False
30.0,31.0,365988,1.0,37,-0.970941817426052,-0.2393156642875577,29.895,28.4825,0.6999999999999993,2015,9,37,29.7,29.98,28.09,31.0,29.895,0.3899999999998125,False,True,False,False
30.0,30.0,365988,0.0,38,-0.992708874098054,-0.1205366802553235,30.02,28.59625,-0.3999999999999986,2015,9,38,30.4,29.7,29.5,31.5,30.02,0.2879814808858257,False,True,False,False
29.0,32.0,365988,3.0,39,-1.0,-1.8369701987210292e-16,30.125,29.20875,0.3999999999999986,2015,9,39,30.0,30.4,29.98,31.45,30.125,0.3403429642775032,False,True,False,False
27.0,33.0,365988,6.0,40,-0.992708874098054,0.1205366802553232,30.295,29.80625,-0.0199999999999995,2015,10,40,30.4,30.0,29.7,32.33,30.295,0.1968925256746395,False,True,False,False
29.0,31.0,365988,2.0,41,-0.970941817426052,0.2393156642875573,30.245,30.07,-0.1799999999999997,2015,10,41,30.38,30.4,30.4,32.0,30.245,0.1864582169456113,False,True,False,False
31.0,31.0,365988,0.0,42,-0.9350162426854148,0.3546048870425355,30.495,30.2575,0.8000000000000007,2015,10,42,30.2,30.38,30.0,29.09,30.495,0.3484728588186099,False,True,False,False
32.0,35.0,365988,3.0,43,-0.8854560256532101,0.464723172043768,31.295,30.71,2.6000000000000014,2015,10,43,31.0,30.2,30.4,25.5,31.295,1.5744099423805047,False,True,False,False
33.0,36.0,365988,3.0,44,-0.822983865893657,0.5680647467311548,32.35,31.3225,1.0,2015,10,44,33.6,31.0,30.38,25.6,32.35,2.08726296059376,False,True,False,False
34.0,36.0,365988,2.0,45,-0.7485107481711011,0.6631226582407952,33.5,31.8725,0.1999999999999957,2015,11,45,34.6,33.6,30.2,28.09,33.5,1.74737898961082,False,True,False,False
35.0,36.0,365988,1.0,46,-0.6631226582407955,0.7485107481711007,34.6,32.5475,0.6000000000000014,2015,11,46,34.8,34.6,31.0,29.5,34.6,0.7483314773548134,False,True,False,False
35.0,36.0,365988,1.0,47,-0.5680647467311559,0.8229838658936564,35.05,33.1725,0.0,2015,11,47,35.4,34.8,33.6,29.98,35.05,0.4123105625618321,False,True,False,False
35.0,35.0,365988,0.0,48,-0.4647231720437684,0.88545602565321,35.15,33.75,-0.3999999999999986,2015,11,48,35.4,35.4,34.6,29.7,35.15,0.3000000000000991,False,True,False,False
35.0,35.0,365988,0.0,49,-0.3546048870425359,0.9350162426854148,35.2,34.35,0.0,2015,12,49,35.0,35.4,34.8,30.4,35.2,0.2309401076759832,False,True,False,False
32.0,37.0,365988,5.0,50,-0.2393156642875578,0.970941817426052,35.09,34.845,-0.0399999999999991,2015,12,50,35.0,35.0,35.4,30.0,35.09,0.2075250988837748,False,True,False,False
35.0,36.0,365988,1.0,51,-0.1205366802553236,0.992708874098054,35.09,35.07,0.4399999999999977,2015,12,51,34.96,35.0,35.4,30.4,35.09,0.2075250988837748,False,True,False,False
33.0,39.0,365988,6.0,52,6.432490598706546e-16,1.0,35.23,35.19,0.1600000000000037,2015,12,52,35.4,34.96,35.0,30.38,35.23,0.2964231210056496,False,True,False,False
32.0,37.0,365988,5.0,53,0.1205366802553231,0.992708874098054,35.27,35.235,-0.4000000000000057,2015,12,53,35.56,35.4,35.0,30.2,35.27,0.2640706976046366,False,True,False,False
34.0,37.0,365988,3.0,1,0.120536680255323,0.992708874098054,35.33,35.21,0.0400000000000062,2016,1,1,35.16,35.56,34.96,31.0,35.33,0.1858314648637403,False,True,False,False
35.0,35.5,365988,0.5,2,0.2393156642875577,0.970941817426052,35.28,35.185,0.0,2016,1,2,35.2,35.16,35.4,33.6,35.28,0.1876166303931162,False,True,False,False
34.0,35.0,365988,1.0,3,0.3546048870425356,0.9350162426854148,35.09,35.16,-0.4000000000000057,2016,1,3,35.2,35.2,35.56,34.6,35.09,0.1942506971245912,False,True,False,False
30.0,32.0,365988,2.0,4,0.4647231720437685,0.8854560256532099,34.05,34.66,-3.799999999999997,2016,1,4,34.8,35.2,35.16,34.8,34.05,2.042057785666211,False,True,False,False
24.0,29.0,365988,5.0,5,0.5680647467311558,0.8229838658936564,31.6,33.465,-5.600000000000001,2016,2,5,31.0,34.8,35.2,35.4,31.6,4.546060565661935,False,True,False,False
30.0,32.0,365988,2.0,6,0.6631226582407952,0.7485107481711011,30.675,32.9775,6.100000000000001,2016,2,6,25.4,31.0,35.2,35.4,30.675,3.8998931609297247,False,True,False,False
24.0,31.0,365988,7.0,7,0.7485107481711011,0.6631226582407953,28.8425,31.96625,-4.030000000000001,2016,2,7,31.5,25.4,34.8,35.0,28.8425,2.91271208097648,False,True,False,False
26.0,27.0,365988,1.0,8,0.8229838658936564,0.5680647467311559,27.692500000000003,30.87125,-1.0700000000000005,2016,2,8,27.47,31.5,31.0,35.0,27.692500000000003,2.6753613463106123,False,True,False,False
23.0,30.0,365988,7.0,9,0.8854560256532099,0.4647231720437686,28.06,29.83,0.4700000000000024,2016,3,9,26.4,27.47,25.4,34.96,28.06,2.334766226698714,False,True,False,False
23.0,27.0,365988,4.0,10,0.9350162426854148,0.3546048870425355,26.435,28.555,-1.870000000000001,2016,3,10,26.87,26.4,31.5,35.4,26.435,1.052124834164751,False,True,False,False
25.0,29.0,365988,4.0,11,0.970941817426052,0.239315664287558,26.3175,27.58,2.0,2016,3,11,25.0,26.87,27.47,35.56,26.3175,0.9153642262324873,False,True,False,False
25.0,28.0,365988,3.0,12,0.992708874098054,0.120536680255323,26.367500000000003,27.03,-0.3999999999999986,2016,3,12,27.0,25.0,26.4,35.16,26.367500000000003,0.9267640836082304,False,True,False,False
27.0,31.0,365988,4.0,13,1.0,-1.6081226496766366e-16,26.950000000000003,27.505,2.599999999999998,2016,3,13,26.6,27.0,26.87,35.2,26.950000000000003,1.731088289679712,False,True,False,False
29.0,32.0,131995,3.0,14,0.992708874098054,-0.1205366802553228,28.35,27.3925,1.400000000000002,2016,4,14,29.2,26.6,25.0,35.2,28.35,1.8859126879753203,True,True,False,False
28.0,36.0,131995,8.0,15,0.970941817426052,-0.2393156642875575,29.6125,27.965000000000003,1.4499999999999955,2016,4,15,30.6,29.2,27.0,34.8,29.6125,2.3210539990845422,True,True,False,False
33.0,33.0,131995,0.0,16,0.9350162426854148,-0.3546048870425354,31.2125,28.79,0.9500000000000028,2016,4,16,32.05,30.6,26.6,31.0,31.2125,1.6655204391820275,True,True,False,False
32.0,33.0,131995,1.0,17,0.8854560256532099,-0.4647231720437685,32.0625,29.50625,-0.3999999999999986,2016,4,17,33.0,32.05,29.2,25.4,32.0625,1.0499007889636385,True,True,False,False
33.0,34.0,131995,1.0,18,0.8229838658936565,-0.5680647467311557,32.7625,30.55625,0.7999999999999972,2016,5,18,32.6,33.0,30.6,31.5,32.7625,0.5764474535172431,True,True,False,False
33.0,34.0,131995,1.0,19,0.7485107481711013,-0.663122658240795,33.1,31.35625,0.0,2016,5,19,33.4,32.6,32.05,27.47,33.1,0.3829708431023646,True,True,False,False
33.0,33.0,131995,0.0,20,0.6631226582407952,-0.7485107481711012,33.1,32.15625,-0.3999999999999986,2016,5,20,33.4,33.4,33.0,26.4,33.1,0.3829708431023646,True,True,False,False
34.0,35.0,131995,1.0,21,0.5680647467311558,-0.8229838658936564,33.6,32.83125,1.6000000000000014,2016,5,21,33.0,33.4,32.6,26.87,33.6,0.692820323027484,True,True,False,False
34.0,36.0,131995,2.0,22,0.464723172043769,-0.8854560256532096,33.95,33.35625,0.1999999999999957,2016,6,22,34.6,33.0,33.4,25.0,33.95,0.8850612031567443,True,True,False,False
34.0,34.0,131995,0.0,23,0.3546048870425358,-0.9350162426854148,34.099999999999994,33.599999999999994,-0.7999999999999972,2016,6,23,34.8,34.6,33.4,27.0,34.099999999999994,0.8082903768654391,True,True,False,False
33.0,34.0,131995,1.0,24,0.2393156642875576,-0.970941817426052,34.2,33.65,-0.6000000000000014,2016,6,24,34.0,34.8,33.0,26.6,34.2,0.6324555320336352,True,True,False,False
33.0,33.0,131995,0.0,25,0.120536680255323,-0.992708874098054,33.8,33.7,-0.3999999999999986,2016,6,25,33.4,34.0,34.6,29.2,33.8,0.783156008297999,True,True,False,False
33.0,33.0,131995,0.0,26,-3.216245299353273e-16,-1.0,33.35,33.65,0.0,2016,6,26,33.0,33.4,34.8,30.6,33.35,0.472581562625149,True,True,False,False
32.0,32.0,131995,0.0,27,-0.1205366802553228,-0.992708874098054,32.85,33.475,-1.0,2016,7,27,33.0,33.0,34.0,32.05,32.85,0.5972157622388453,True,True,False,False
29.0,36.0,131995,7.0,28,-0.2393156642875574,-0.970941817426052,32.42,33.31,-0.3200000000000003,2016,7,28,32.0,33.0,33.4,33.0,32.42,0.6823488843691529,True,True,False,False
31.0,31.0,131995,0.0,29,-0.3546048870425356,-0.9350162426854148,31.92,32.86,-0.6799999999999997,2016,7,29,31.68,32.0,33.0,32.6,31.92,0.8320256406304186,True,True,False,False
31.0,33.0,131995,2.0,30,-0.464723172043768,-0.8854560256532101,31.645000000000003,32.4975,0.8999999999999986,2016,7,30,31.0,31.68,33.0,33.4,31.645000000000003,0.4502961988141122,True,True,False,False
30.0,33.0,131995,3.0,31,-0.5680647467311556,-0.8229838658936566,31.595,32.2225,-0.0999999999999978,2016,8,31,31.9,31.0,32.0,33.4,31.595,0.4067349669417439,True,True,False,False
30.0,33.0,131995,3.0,32,-0.663122658240795,-0.7485107481711013,31.675,32.0475,0.1999999999999993,2016,8,32,31.8,31.9,31.68,33.0,31.675,0.4573474244668285,True,True,False,False
30.0,33.0,131995,3.0,33,-0.7485107481711011,-0.6631226582407952,31.925,31.9225,0.0,2016,8,33,32.0,31.8,31.0,34.6,31.925,0.0957427107745648,True,True,False,False
30.0,33.0,131995,3.0,34,-0.8229838658936564,-0.5680647467311559,31.85,31.7475,-0.3999999999999986,2016,8,34,32.0,32.0,31.9,34.8,31.85,0.191485421550716,True,True,False,False
30.0,35.0,73127,5.0,35,-0.8854560256532096,-0.4647231720437691,32.099999999999994,31.8475,1.1999999999999955,2016,9,35,31.6,32.0,31.8,34.0,32.099999999999994,0.503322295684527,False,True,False,False
30.0,35.0,73127,5.0,36,-0.9350162426854148,-0.3546048870425359,32.3,31.9875,0.0,2016,9,36,32.8,31.6,32.0,33.4,32.3,0.5999999999998542,False,True,False,False
30.0,35.0,73127,5.0,37,-0.970941817426052,-0.2393156642875577,32.599999999999994,32.2625,0.4000000000000057,2016,9,37,32.8,32.8,32.0,33.0,32.599999999999994,0.6928203230274447,False,True,False,False
30.0,35.0,73127,5.0,38,-0.992708874098054,-0.1205366802553235,32.8,32.325,-0.8000000000000043,2016,9,38,33.2,32.8,31.6,33.0,32.8,0.3265986323708962,False,True,False,False
30.0,35.0,73127,5.0,39,-1.0,-1.8369701987210292e-16,32.7,32.4,0.0,2016,9,39,32.4,33.2,32.8,32.0,32.7,0.3829708431023606,False,True,False,False
34.0,39.0,73127,5.0,40,-0.992708874098054,0.1205366802553232,33.85,33.075,5.0,2016,10,40,32.4,32.4,32.8,31.68,33.85,2.396525262402477,False,True,False,False
36.0,39.0,73127,3.0,41,-0.970941817426052,0.2393156642875573,35.0,33.8,0.3999999999999986,2016,10,41,37.4,32.4,33.2,31.0,35.0,3.006659275674579,False,True,False,False
37.0,40.0,73127,3.0,42,-0.9350162426854148,0.3546048870425355,36.6,34.7,1.0,2016,10,42,37.8,37.4,32.4,31.9,36.6,2.8612351645166694,False,True,False,False
40.0,40.0,73127,0.0,43,-0.8854560256532101,0.464723172043768,38.5,35.599999999999994,1.2000000000000028,2016,10,43,38.8,37.8,32.4,31.8,38.5,1.160459679035353,False,True,False,False
38.0,42.0,73127,4.0,44,-0.822983865893657,0.5680647467311548,39.15,36.5,0.0,2016,11,44,40.0,38.8,37.4,32.0,39.15,1.063014581273561,False,True,False,False
40.0,43.0,73127,3.0,45,-0.7485107481711011,0.6631226582407952,40.1,37.55,1.6000000000000014,2016,11,45,40.0,40.0,37.8,32.0,40.1,1.1489125293077167,False,True,False,False
41.0,43.0,73127,2.0,46,-0.6631226582407955,0.7485107481711007,40.9,38.75,0.3999999999999986,2016,11,46,41.6,40.0,38.8,31.6,40.9,1.051982255870771,False,True,False,False
43.0,46.0,73127,3.0,47,-0.5680647467311559,0.8229838658936564,42.0,40.25,2.3999999999999986,2016,11,47,42.0,41.6,40.0,32.8,42.0,1.818424226264871,False,True,False,False
43.0,45.0,73127,2.0,48,-0.4647231720437684,0.88545602565321,43.15,41.150000000000006,0.2000000000000028,2016,12,48,44.4,42.0,40.0,32.8,43.15,1.569500982265924,False,True,False,False
45.0,48.0,73127,3.0,49,-0.3546048870425359,0.9350162426854148,44.3,42.2,1.6000000000000014,2016,12,49,44.6,44.4,41.6,33.2,44.3,1.7320508075689904,False,True,False,False
45.0,48.0,73127,3.0,50,-0.2393156642875578,0.970941817426052,45.6,43.25,1.0,2016,12,50,46.2,44.6,42.0,32.4,45.6,1.3366625103843803,False,True,False,False
5.0,50.0,73127,45.0,51,-0.1205366802553236,0.992708874098054,46.55,44.275,1.0,2016,12,51,47.2,46.2,44.4,32.4,46.55,1.535143858622731,False,True,False,False
45.0,50.0,73127,5.0,52,6.432490598706546e-16,1.0,47.45,45.3,0.0,2016,12,52,48.2,47.2,44.6,37.4,47.45,0.957427107756564,False,True,False,False
46.0,52.0,73127,6.0,1,0.120536680255323,0.992708874098054,48.1075,46.20375000000001,0.6299999999999955,2017,1,1,48.2,48.2,46.2,37.8,48.1075,0.6739621651105074,False,True,False,False
47.0,53.0,73127,6.0,2,0.2393156642875577,0.970941817426052,49.0075,47.30375,1.9699999999999989,2017,1,2,48.83,48.2,47.2,38.8,49.0075,1.231350884192015,False,True,False,False
47.0,53.0,73127,6.0,3,0.3546048870425356,0.9350162426854148,49.6575,48.10375,0.0,2017,1,3,50.8,48.83,48.2,40.0,49.6575,1.3440827107487858,False,True,False,False
47.0,53.0,73127,6.0,4,0.4647231720437685,0.8854560256532099,50.3075,48.87875,0.0,2017,1,4,50.8,50.8,48.2,40.0,50.3075,0.9850000000002468,False,True,False,False
50.0,56.0,73127,6.0,5,0.5680647467311558,0.8229838658936564,51.14999999999999,49.62875,1.4000000000000057,2017,2,5,50.8,50.8,48.83,41.6,51.14999999999999,0.7000000000003611,False,True,False,False
50.0,56.0,73127,6.0,6,0.6631226582407952,0.7485107481711011,51.5,50.25375,0.0,2017,2,6,52.2,50.8,50.8,42.0,51.5,0.8082903768657932,False,True,False,False
35.0,45.0,73127,10.0,7,0.7485107481711011,0.6631226582407953,48.95,49.30375,-11.6,2017,2,7,52.2,52.2,50.8,44.4,48.95,5.605651909754458,False,True,False,False
36.0,45.0,73127,9.0,8,0.8229838658936564,0.5680647467311559,46.3575,48.3325,-0.1700000000000017,2017,2,8,40.6,52.2,50.8,44.6,46.3575,6.746694869835682,False,True,False,False
40.0,45.0,73127,5.0,9,0.8854560256532099,0.4647231720437686,43.98500000000001,47.5675,2.280000000000001,2017,3,9,40.43,40.6,52.2,46.2,43.98500000000001,5.573990192552105,False,True,False,False
36.0,43.0,73127,7.0,10,0.9350162426854148,0.3546048870425355,40.935,46.2175,-2.710000000000001,2017,3,10,42.71,40.43,52.2,47.2,40.935,1.2099724514771557,False,True,False,False
37.0,43.0,73127,6.0,11,0.970941817426052,0.239315664287558,40.835,44.892500000000005,0.2000000000000028,2017,3,11,40.0,42.71,40.6,48.2,40.835,1.262286285541821,False,True,False,False
37.0,45.0,73127,8.0,12,0.992708874098054,0.120536680255323,41.04,43.69875,1.0499999999999972,2017,3,12,40.2,40.0,40.43,48.2,41.04,1.2409942250739816,False,True,False,False
42.0,48.0,73127,6.0,13,1.0,-1.6081226496766366e-16,41.5125,42.74875,3.3500000000000014,2017,3,13,41.25,40.2,42.71,48.83,41.5125,2.1300919385479564,False,True,False,False
40.0,48.0,26004,8.0,14,0.992708874098054,-0.1205366802553228,42.45,41.6925,-0.8500000000000014,2017,4,14,44.6,41.25,40.0,50.8,42.45,2.0668010708984594,True,True,False,False
43.0,48.0,26004,5.0,15,0.970941817426052,-0.2393156642875575,43.8775,42.35625,2.1599999999999966,2017,4,15,43.75,44.6,40.2,50.8,43.8775,1.9641007272202389,True,True,False,False
45.0,48.0,26004,3.0,16,0.9350162426854148,-0.3546048870425354,45.19,43.115,0.5900000000000034,2017,4,16,45.91,43.75,41.25,50.8,45.19,1.2458196766254466,True,True,False,False
46.0,48.0,26004,2.0,17,0.8854560256532099,-0.4647231720437685,45.69,43.60125000000001,0.1000000000000014,2017,4,17,46.5,45.91,44.6,52.2,45.69,1.3286835590164012,True,True,False,False
45.0,50.0,26004,5.0,18,0.8229838658936565,-0.5680647467311557,46.8025,44.626250000000006,1.6000000000000014,2017,5,18,46.6,46.5,43.75,52.2,46.8025,0.9801487982277034,True,True,False,False
49.0,52.0,26004,3.0,19,0.7485107481711013,-0.663122658240795,47.87500000000001,45.87625,2.0,2017,5,19,48.2,46.6,45.91,40.6,47.87500000000001,1.734694977991022,True,True,False,False
45.0,50.0,26004,5.0,20,0.6631226582407952,-0.7485107481711012,48.1,46.645,-2.8000000000000043,2017,5,20,50.2,48.2,46.5,40.43,48.1,1.5448840301677296,True,True,False,False
49.0,51.0,26004,2.0,21,0.5680647467311558,-0.8229838658936564,48.95,47.32,2.6000000000000014,2017,5,21,47.4,50.2,46.6,42.71,48.95,1.3699148392025444,True,True,False,False
50.0,51.0,26004,1.0,22,0.464723172043769,-0.8854560256532096,49.55,48.17625,0.6000000000000014,2017,6,22,50.0,47.4,48.2,40.0,49.55,1.4548768561865864,True,True,False,False
50.0,52.0,26004,2.0,23,0.3546048870425358,-0.9350162426854148,49.7,48.7875,0.1999999999999957,2017,6,23,50.6,50.0,50.2,40.2,49.7,1.5705625319188563,True,True,False,False
47.0,52.0,26004,5.0,24,0.2393156642875576,-0.970941817426052,50.45,49.275,-0.3999999999999986,2017,6,24,50.8,50.6,47.4,41.25,50.45,0.3415650255330671,True,True,False,False
48.0,52.0,26004,4.0,25,0.120536680255323,-0.992708874098054,50.400000000000006,49.675,-0.6000000000000014,2017,6,25,50.4,50.8,50.0,44.6,50.400000000000006,0.4320493798947089,True,True,False,False
48.0,51.0,26004,3.0,26,-3.216245299353273e-16,-1.0,50.25,49.9,0.2000000000000028,2017,6,26,49.8,50.4,50.6,43.75,50.25,0.4434711565224869,True,True,False,False
50.0,52.0,26004,2.0,27,-0.1205366802553228,-0.992708874098054,50.2,49.95,0.6000000000000014,2017,7,27,50.0,49.8,50.8,45.91,50.2,0.3651483716711003,True,True,False,False
48.0,51.0,26004,3.0,28,-0.2393156642875574,-0.970941817426052,50.1,50.275000000000006,-0.6000000000000014,2017,7,28,50.6,50.0,50.4,46.5,50.1,0.3464101615148087,True,True,False,False
50.0,52.0,26004,2.0,29,-0.3546048870425356,-0.9350162426854148,50.35,50.375,0.7999999999999972,2017,7,29,50.0,50.6,49.8,46.6,50.35,0.412310562562653,True,True,False,False
50.0,51.0,26004,1.0,30,-0.464723172043768,-0.8854560256532101,50.45,50.35,-0.3999999999999986,2017,7,30,50.8,50.0,50.0,48.2,50.45,0.3415650255330676,True,True,False,False
50.0,52.0,26004,2.0,31,-0.5680647467311556,-0.8229838658936566,50.4,50.3,0.0,2017,8,31,50.4,50.8,50.6,50.2,50.4,0.3265986323722153,True,True,False,False
50.0,52.0,26004,2.0,32,-0.663122658240795,-0.7485107481711013,50.55,50.325,0.2000000000000028,2017,8,32,50.4,50.4,50.0,47.4,50.55,0.1914854215532166,True,True,False,False
48.0,51.0,26004,3.0,33,-0.7485107481711011,-0.6631226582407952,50.3,50.325,-0.8000000000000043,2017,8,33,50.6,50.4,50.8,50.0,50.3,0.3464101615148255,True,True,False,False
50.0,52.0,26004,2.0,34,-0.8229838658936564,-0.5680647467311559,50.5125,50.48125,1.4500000000000028,2017,8,34,49.8,50.6,50.4,50.6,50.5125,0.5977387946816007,True,True,False,False
50.0,52.0,26004,2.0,35,-0.8854560256532096,-0.4647231720437691,50.6125,50.50625,-0.4500000000000028,2017,8,35,51.25,49.8,50.4,50.8,50.6125,0.6060459278531793,True,True,False,False
50.0,52.0,169316,2.0,36,-0.9350162426854148,-0.3546048870425359,50.6625,50.60625,0.0,2017,9,36,50.8,51.25,50.6,50.4,50.6625,0.6128825336071819,False,True,False,False
50.0,52.0,169316,2.0,37,-0.970941817426052,-0.2393156642875577,50.9125,50.60625,0.0,2017,9,37,50.8,50.8,49.8,49.8,50.9125,0.2250000000017331,False,True,False,False
51.0,53.0,169316,2.0,38,-0.992708874098054,-0.1205366802553235,50.91499999999999,50.713750000000005,0.4600000000000008,2017,9,38,50.8,50.8,51.25,50.0,50.91499999999999,0.2300000000016955,False,True,False,False
50.0,54.0,169316,4.0,39,-1.0,-1.8369701987210292e-16,50.965,50.78875,-0.259999999999998,2017,9,39,51.26,50.8,50.8,50.6,50.965,0.21809783737454,False,True,False,False
50.0,53.0,169316,3.0,40,-0.992708874098054,0.1205366802553232,51.182500000000005,50.9225,0.6700000000000017,2017,10,40,51.0,51.26,50.8,50.0,51.182500000000005,0.3756217068640661,False,True,False,False
51.0,52.0,169316,1.0,41,-0.970941817426052,0.2393156642875573,51.295,51.103750000000005,-0.4200000000000017,2017,10,41,51.67,51.0,50.8,50.8,51.295,0.2774286695125157,False,True,False,False
50.0,53.0,169316,3.0,42,-0.9350162426854148,0.3546048870425355,51.23,51.072500000000005,-0.25,2017,10,42,51.25,51.67,51.26,50.4,51.23,0.3161223391887162,False,True,False,False
50.0,53.0,169316,3.0,43,-0.8854560256532101,0.464723172043768,51.53,51.2475,1.2000000000000028,2017,10,43,51.0,51.25,51.0,50.4,51.53,0.5252935687157935,False,True,False,False
50.0,53.0,169316,3.0,44,-0.822983865893657,0.5680647467311548,51.6625,51.4225,0.0,2017,11,44,52.2,51.0,51.67,50.6,51.6625,0.6289872812711352,False,True,False,False
50.0,53.0,169316,3.0,45,-0.7485107481711011,0.6631226582407952,51.7,51.4975,-0.8000000000000043,2017,11,45,52.2,52.2,51.25,49.8,51.7,0.6000000000007151,False,True,False,False
50.0,54.0,169316,4.0,46,-0.6631226582407955,0.7485107481711007,52.1,51.665,1.2000000000000028,2017,11,46,51.4,52.2,51.0,51.25,52.1,0.5033222956856055,False,True,False,False
50.0,58.0,169316,8.0,47,-0.5680647467311559,0.8229838658936564,52.55,52.04,1.3999999999999986,2017,11,47,52.6,51.4,52.2,50.8,52.55,1.087811258139144,False,True,False,False
50.0,58.0,169316,8.0,48,-0.4647231720437684,0.88545602565321,53.0,52.33125,0.0,2017,11,48,54.0,52.6,52.2,50.8,53.0,1.2543258481488408,False,True,False,False
50.0,58.0,169316,8.0,49,-0.3546048870425359,0.9350162426854148,53.55,52.62500000000001,-0.3999999999999986,2017,12,49,54.0,54.0,51.4,50.8,53.55,0.6608075867207422,False,True,False,False
52.0,58.0,169316,6.0,50,-0.2393156642875578,0.970941817426052,53.9,53.00000000000001,0.3999999999999986,2017,12,50,53.6,54.0,52.6,51.26,53.9,0.2000000000026371,False,True,False,False
52.0,58.0,169316,6.0,51,-0.1205366802553236,0.992708874098054,53.9,53.225,0.0,2017,12,51,54.0,53.6,54.0,51.0,53.9,0.2000000000026371,False,True,False,False
52.0,58.0,169316,6.0,52,6.432490598706546e-16,1.0,54.0,53.5,0.3999999999999986,2017,12,52,54.0,54.0,54.0,51.67,54.0,0.3265986323727168,False,True,False,False
45.0,51.0,169316,6.0,1,0.120536680255323,0.992708874098054,52.555,53.0525,-6.579999999999998,2018,1,1,54.4,54.0,53.6,51.25,52.555,3.1622934715173026,False,True,False,False
38.0,42.0,169316,4.0,2,0.2393156642875577,0.970941817426052,49.055,51.4775,-7.82,2018,1,2,47.82,54.4,54.0,51.0,49.055,6.746364453046842,False,True,False,False
38.0,42.0,169316,4.0,3,0.3546048870425356,0.9350162426854148,45.555,49.7275,0.0,2018,1,3,40.0,47.82,54.0,52.2,45.555,6.954142650248154,False,True,False,False
38.0,40.0,169316,2.0,4,0.4647231720437685,0.8854560256532099,41.855,47.9275,-0.3999999999999986,2018,1,4,40.0,40.0,54.4,52.2,41.855,3.981134679125221,False,True,False,False
38.0,42.0,169316,4.0,5,0.5680647467311558,0.8229838658936564,39.9,46.227500000000006,0.3999999999999986,2018,2,5,39.6,40.0,47.82,51.4,39.9,0.199999999999926,False,True,False,False
34.0,38.0,169316,4.0,6,0.6631226582407952,0.7485107481711011,38.95,44.002500000000005,-3.799999999999997,2018,2,6,40.0,39.6,40.0,52.6,38.95,1.8430047929038464,False,True,False,False
35.0,40.0,169316,5.0,7,0.7485107481711011,0.6631226582407953,38.325,41.94,1.2999999999999972,2018,2,7,36.2,40.0,40.0,54.0,38.325,1.7914147109663068,False,True,False,False
35.0,40.0,169316,5.0,8,0.8229838658936564,0.5680647467311559,38.0075,39.93125,0.8299999999999983,2018,2,8,37.5,36.2,39.6,54.0,38.0075,1.591506100103442,False,True,False,False
40.0,42.0,169316,2.0,9,0.8854560256532099,0.4647231720437686,38.1325,39.01625,2.1700000000000017,2018,3,9,38.33,37.5,40.0,53.6,38.1325,1.8054246961125648,False,True,False,False
